"n","lambda","rep","theta","sigma","true_tau","bias","ci_lower","ci_upper","ci_width","coverage","mean_score","sd_score"
800,0.1,72,0.149666512127583,0.633666651281251,0.15,-0.000333487872417021,0.105756460358906,0.19357656389626,0.0878201035373539,1,1.03764219439029e-15,0.634063064614538
1600,0.1,72,0.1383822274041,0.633961517869802,0.15,-0.0116177725959002,0.107318683838871,0.169445770969329,0.0621270871304579,1,-4.42909597886398e-16,0.634159723757987
3200,0.1,72,0.128201468952156,0.632958074906892,0.15,-0.0217985310478437,0.106270993535495,0.150131944368818,0.0438609508333235,1,2.68590705232441e-15,0.633056997791749
800,0.01,73,0.216296285223667,0.733752388577737,0.15,0.0662962852236668,0.165450773150887,0.267141797296447,0.10169102414556,0,-2.29233299009479e-15,0.734211414201974
1600,0.01,73,0.148782775947676,0.663738320194146,0.15,-0.0012172240523238,0.116260195879185,0.181305356016167,0.065045160136982,1,3.69287933565943e-16,0.66394583569717
3200,0.01,73,0.125460266502101,0.627562321132207,0.15,-0.0245397334978993,0.103716740980229,0.147203792023973,0.0434870510437443,0,-2.91943552666041e-15,0.627660400732888
800,0.05,73,0.188057200053897,0.683932036693019,0.15,0.0380572000538966,0.140663998791491,0.235450401316303,0.094786402524812,1,1.51226253741754e-15,0.684359895375276
1600,0.05,73,0.123868851200472,0.626278051718576,0.15,-0.0261311487995282,0.0931817905585638,0.15455591184238,0.061374121283816,1,1.17642007246843e-15,0.626473855397493
3200,0.05,73,0.181070974160552,0.684242730325135,0.15,0.0310709741605518,0.157363608742025,0.204778339579079,0.0474147308370535,0,6.60476881519934e-15,0.684349668315993
800,0.1,73,0.14451591134792,0.688400198049398,0.15,-0.00548408865207956,0.0968130879899337,0.192218734705907,0.0954056467159736,1,1.04916075827077e-16,0.688830851953296
1600,0.1,73,0.135102619423872,0.641504280987553,0.15,-0.0148973805761284,0.103669487257275,0.166535751590468,0.0628662643331933,1,-1.86770737764519e-15,0.641704845094683
3200,0.1,73,0.162848440918594,0.656436829149617,0.15,0.0128484409185938,0.140104483119533,0.185592398717655,0.0454879155981215,1,7.43245742729215e-15,0.656539421449866
800,0.01,74,0.135914949871868,0.642827895802185,0.15,-0.0140850501281317,0.0913700679123231,0.180459831831414,0.0890897639190904,1,-9.2370555648813e-16,0.643230040286812
1600,0.01,74,0.174737756155569,0.687727295446481,0.15,0.0247377561555685,0.141039737899063,0.208435774412075,0.067396036513012,1,3.14725676076044e-15,0.687942311020109
3200,0.01,74,0.144707729530476,0.648917398655557,0.15,-0.00529227046952399,0.122224301918382,0.167191157142571,0.044966855224189,1,-4.05854169716058e-15,0.649018815769352
800,0.05,74,0.13202092517136,0.658994567290886,0.15,-0.0179790748286399,0.086355770619655,0.177686079723065,0.09133030910341,1,-1.02584607475364e-15,0.659406825427732
1600,0.05,74,0.129373848715822,0.632107840157461,0.15,-0.0206261512841784,0.098401133689471,0.160346563742172,0.0619454300527013,1,2.05557793009348e-15,0.632305466499686
3200,0.05,74,0.162795404951669,0.645437907450423,0.15,0.0127954049516686,0.140432533343774,0.185158276559563,0.0447257432157897,1,-4.1403686035224e-15,0.64553878076626
800,0.1,74,0.173579223118227,0.682275468114064,0.15,0.0235792231182267,0.126300814092264,0.220857632144189,0.0945568180519248,1,-2.56808463383607e-16,0.682702290469302
1600,0.1,74,0.168700747626468,0.67712904258536,0.15,0.0187007476264678,0.135522034217633,0.201879461035303,0.0663574268176697,1,1.86170523441831e-15,0.677340744651682
3200,0.1,74,0.141652784476162,0.647513024035869,0.15,-0.0083472155238381,0.119218015067974,0.16408755388435,0.0448695388163767,1,5.49821473072587e-15,0.647614221664685
800,0.01,75,0.139029827579129,0.66036556951472,0.15,-0.0109701724208714,0.0932696691661634,0.184789985992094,0.0915203168259303,1,-4.04884459292987e-16,0.660778685332114
1600,0.01,75,0.0778940436709353,0.607654492884615,0.15,-0.0721059563290647,0.0481195206434905,0.10766856669838,0.0595490460548897,0,1.55708779203678e-15,0.607844473971916
3200,0.01,75,0.132207508457083,0.630235240229807,0.15,-0.0177924915429167,0.110371372715223,0.154043644198944,0.0436722714837214,1,-2.27047547429748e-15,0.63033373757201
800,0.05,75,0.200573044657135,0.710615816140164,0.15,0.0505730446571352,0.151330785795534,0.249815303518736,0.0984845177232021,0,1.03902997317107e-15,0.711060367835908
1600,0.05,75,0.198355207982386,0.687564250310273,0.15,0.0483552079823861,0.164665178790751,0.232045237174022,0.0673800583832709,0,-1.34538213902857e-15,0.6877792149084
3200,0.05,75,0.146716550207073,0.649400959212528,0.15,-0.00328344979292658,0.124216368384349,0.169216732029798,0.0450003636454496,1,-1.83545886822678e-15,0.649502451900374
800,0.1,75,0.179465675721452,0.675411044580948,0.15,0.0294656757214516,0.132662938236814,0.226268413206089,0.0936054749692747,1,-4.7573056605188e-16,0.67583357264516
1600,0.1,75,0.15218129701766,0.646805861872073,0.15,0.00218129701766021,0.120488392161194,0.183874201874127,0.0633858097129326,1,2.0000320843927e-15,0.647008083500235
3200,0.1,75,0.140763481468967,0.639133814186064,0.15,-0.00923651853103297,0.118619031535175,0.162907931402759,0.0442888998675831,1,3.14615087454451e-15,0.639233702256406
800,0.01,76,0.109631109815418,0.634577910228803,0.15,-0.0403688901845819,0.0656579121837219,0.153604307447114,0.0879463952633924,1,1.14540321671797e-15,0.634974893633429
1600,0.01,76,0.156610828879175,0.668742793017908,0.15,0.00661082887917458,0.123843034148279,0.18937862361007,0.0655355894617912,1,3.55160345577588e-15,0.668951873152144
3200,0.01,76,0.169438553688138,0.65591405620497,0.15,0.0194385536881382,0.146712708714659,0.192164398661618,0.0454516899469589,1,5.4303783691978e-15,0.656016566802798
800,0.05,76,0.148687910529382,0.6712672066554,0.15,-0.00131208947061789,0.10217232108617,0.195203499972594,0.0930311788864245,1,1.28258514919821e-15,0.671687142390346
1600,0.05,76,0.158140065557679,0.677709857354631,0.15,0.00814006555767938,0.124932892748108,0.191347238367251,0.0664143456191427,1,-6.52707055071033e-16,0.677921741010693
3200,0.05,76,0.131001019269197,0.637358721691318,0.15,-0.0189989807308031,0.108918072022331,0.153083966516062,0.044165894493731,1,1.77861197991902e-15,0.637458332338435
800,0.1,76,0.108913789105671,0.638256946032379,0.15,-0.0410862108943286,0.0646856519844704,0.153141926226872,0.088456274242402,1,7.7562956057875e-16,0.638656230992317
1600,0.1,76,0.168977653829295,0.654297669170639,0.15,0.0189776538292947,0.136917657160721,0.201037650497869,0.0641199933371477,1,1.21513910045223e-15,0.654502233086586
3200,0.1,76,0.173897235006717,0.66086330603872,0.15,0.023897235006717,0.150999910426431,0.196794559587003,0.0457946491605717,0,3.03562730508133e-15,0.660966590138128
800,0.01,77,0.207330699770276,0.697029694985158,0.15,0.0573306997702758,0.159029893772015,0.255631505768537,0.096601611996522,0,-7.98944244095878e-16,0.697465747386259
1600,0.01,77,0.172797871303942,0.683368931339615,0.15,0.022797871303942,0.13931340896446,0.206282333643424,0.0669689246789635,1,3.3660574327854e-15,0.683582584285695
3200,0.01,77,0.155366688617872,0.654386934043701,0.15,0.00536668861787234,0.132693754755482,0.178039622480263,0.0453458677247812,1,1.32295216448419e-15,0.654489205972751
800,0.05,77,0.153041433788045,0.662269877836478,0.15,0.0030414337880452,0.107149315965787,0.198933551610304,0.0917842356445169,1,6.16555417831677e-16,0.662684184963542
1600,0.05,77,0.182312394280552,0.678996661189012,0.15,0.0323123942805523,0.149042169241717,0.215582619319388,0.0665404500776705,1,-9.30158727818764e-16,0.679208947159867
3200,0.05,77,0.140416410987721,0.637666689490298,0.15,-0.00958358901227857,0.118322793397096,0.162510028578346,0.0441872351812501,1,-2.14162021450193e-15,0.637766348268667
800,0.1,77,0.153168672723157,0.676392607995957,0.15,0.00316867272315663,0.106297917613984,0.200039427832329,0.0937415102183449,1,-4.31165519954035e-17,0.676815750113038
1600,0.1,77,0.137272445502478,0.634478506122382,0.15,-0.0127275544975216,0.106183569978362,0.168361321026595,0.0621777510482322,1,-2.30215152496882e-15,0.634676873645167
3200,0.1,77,0.168169792659338,0.658770995341895,0.15,0.018169792659338,0.145344961613964,0.190994623704712,0.0456496620907488,1,-2.90670265634674e-16,0.658873952441111
800,0.01,78,0.176255846292175,0.695530390586443,0.15,0.0262558462921746,0.128058934878916,0.224452757705433,0.0963938228265176,1,1.75040537619964e-15,0.695965505042881
1600,0.01,78,0.132960679836372,0.63351461958232,0.15,-0.0170393201636279,0.101919033884849,0.164002325787896,0.062083291903047,1,1.11848030837081e-15,0.633712685749292
3200,0.01,78,0.129612126821374,0.636628581393857,0.15,-0.0203878731786262,0.107554477180272,0.151669776462475,0.0441152992822028,1,-2.845015889541e-15,0.636728077929807
800,0.05,78,0.12823660636217,0.62299967106075,0.15,-0.0217633936378303,0.0850657250275854,0.171407487696754,0.0863417626691685,1,1.1607381722456e-15,0.623389411274697
1600,0.05,78,0.103981387374982,0.62108760700245,0.15,-0.0460186126250183,0.0735486538507574,0.134414120899206,0.0608654670484485,0,1.58947507933327e-15,0.62128178790668
3200,0.05,78,0.154192044429019,0.661705763635963,0.15,0.00419204442901946,0.131265530718587,0.177118558139452,0.0458530274208653,1,1.06900599483595e-15,0.66180917940023
800,0.1,78,0.140391595184392,0.635700410107348,0.15,-0.00960840481560798,0.0963406137089704,0.184442576659814,0.0881019629508432,1,-3.14678838542193e-16,0.6360980957328
1600,0.1,78,0.135791572997254,0.620949789049544,0.15,-0.0142084270027457,0.105365592428633,0.166217553565876,0.0608519611372425,1,1.93040028406699e-15,0.621143926865465
3200,0.1,78,0.137824143030615,0.643826643908324,0.15,-0.0121758569693849,0.115517097830346,0.160131188230884,0.0446140904005382,1,-2.92333865448136e-15,0.64392726540521
800,0.01,79,0.143055450516431,0.635576987775617,0.15,-0.00694454948356876,0.0990130216150875,0.187097879417775,0.0880848578026875,1,9.59510249032292e-16,0.635974596189717
1600,0.01,79,0.191400368951485,0.68701713635152,0.15,0.041400368951485,0.157737147851214,0.225063590051756,0.0673264422005411,0,3.19411164184658e-15,0.68723192989635
3200,0.01,79,0.139416931117623,0.639280317751609,0.15,-0.0105830688823767,0.117267405187537,0.161566457047709,0.0442990518601716,1,6.15771322820535e-15,0.639380228718501
800,0.05,79,0.0926526415652146,0.622051730575979,0.15,-0.0573473584347854,0.0495474479477854,0.135757835182644,0.0862103872348584,0,5.02931030155196e-16,0.622440877771111
1600,0.05,79,0.147400339140796,0.650271198885591,0.15,-0.00259966085920374,0.11553763589081,0.179263042390782,0.063725406499972,1,2.9780344856789e-15,0.650474503939452
3200,0.05,79,0.13695343874335,0.639070283081976,0.15,-0.0130465612566502,0.114811190009561,0.159095687477138,0.0442844974675771,1,5.81760334350534e-15,0.639170161223256
800,0.1,79,0.182037090655311,0.652543658227353,0.15,0.032037090655311,0.13681895308069,0.227255228229932,0.0904362751492418,1,-1.8768884016418e-15,0.652951880762262
1600,0.1,79,0.157084041367819,0.658328009371256,0.15,0.00708404136781893,0.124826561658279,0.189341521077359,0.0645149594190804,1,1.55878782104324e-15,0.658533833359206
3200,0.1,79,0.154379030918351,0.6559509911473,0.15,0.00437903091835107,0.131651906237926,0.177106155598776,0.0454542493608502,1,7.65359997600967e-15,0.656053507517564
800,0.01,80,0.167008454268941,0.668010290878165,0.15,0.0170084542689413,0.120718553427292,0.213298355110591,0.0925798016832989,1,-1.37750921780366e-15,0.668428189130411
1600,0.01,80,0.171961671715075,0.665380092456632,0.15,0.0219616717150746,0.139358646283951,0.204564697146198,0.0652060508622465,1,-1.51854223640058e-15,0.665588121254103
3200,0.01,80,0.148026576828082,0.64735046411125,0.15,-0.00197342317191823,0.125597439730424,0.17045571392574,0.044858274195316,1,-5.36388641836361e-15,0.647451636334125
800,0.05,80,0.193664848850427,0.68412299807194,0.15,0.0436648488504273,0.146258414882754,0.241071282818101,0.0948128679353469,1,-2.02379779601358e-15,0.684550976217068
1600,0.05,80,0.195352629186838,0.697089969905696,0.15,0.0453526291868384,0.161195848311857,0.22950941006182,0.0683135617499637,0,1.12864578794003e-15,0.697307912687292
3200,0.05,80,0.141079334250212,0.637381763620157,0.15,-0.00892066574978778,0.118995588655914,0.16316307984451,0.0441674911885959,1,-4.58286186777457e-15,0.637481377868425
800,0.1,80,0.125251853063029,0.629588946254283,0.15,-0.0247481469369714,0.0816243666439239,0.168879339482133,0.0872549728382095,1,-6.24986173924924e-16,0.629982808630157
1600,0.1,80,0.162670709909153,0.666552393648052,0.15,0.012670709909153,0.130010242775174,0.195331177043132,0.0653209342679573,1,-1.43852811607115e-15,0.666760788961459
3200,0.1,80,0.143083631135367,0.642923887976679,0.15,-0.00691636886463348,0.12080786425755,0.165359398013183,0.0445515337556322,1,4.4568992593752e-15,0.643024368384886
800,0.01,81,0.112826252053967,0.628192597896565,0.15,-0.037173747946033,0.0692955258613166,0.156356978246617,0.0870614523853008,1,7.34273752911463e-16,0.628585586735689
1600,0.01,81,0.123256808150255,0.625282742663952,0.15,-0.0267431918497448,0.0926185167558609,0.153895099544649,0.0612765827887886,1,1.87472433410552e-15,0.625478235162918
3200,0.01,81,0.160494544830442,0.659785324754231,0.15,0.0104945448304424,0.137634569709775,0.18335451995111,0.0457199502413342,1,-3.66977281895942e-15,0.65988844037958
800,0.05,81,0.141268429622665,0.667120755652831,0.15,-0.00873157037733549,0.0950401692945492,0.18749668995078,0.0924565206562305,1,-5.86822257453434e-16,0.667538097423806
1600,0.05,81,0.155046841165814,0.662306828840769,0.15,0.00504684116581364,0.122594402884743,0.187499279446885,0.064904876562142,1,-1.19709797630208e-15,0.66251389679294
3200,0.05,81,0.153548570266433,0.663226020281011,0.15,0.00354857026643279,0.130569383318541,0.176527757214325,0.0459583738957834,1,2.51961645991727e-15,0.663329673641069
800,0.1,81,0.150481194568404,0.66280198321071,0.15,0.000481194568404009,0.10455220440249,0.196410184734318,0.0918579803318274,1,1.42191813878867e-15,0.663216623215739
1600,0.1,81,0.156371879768684,0.656061400929717,0.15,0.00637187976868445,0.124225461831956,0.188518297705413,0.0642928358734569,1,3.51531304065844e-15,0.656266516270332
3200,0.1,81,0.166703467442654,0.677921613211381,0.15,0.0167034674426538,0.14321511353368,0.190191821351628,0.0469767078179478,1,-5.69863600752285e-15,0.678027563296141
800,0.01,82,0.091943907277569,0.633111773977363,0.15,-0.058056092722431,0.0480723058377672,0.135815508717371,0.0877432028796036,0,3.95794508278868e-16,0.633507840186873
1600,0.01,82,0.136166579858736,0.64384442206648,0.15,-0.0138334201412636,0.104618782886304,0.167714376831169,0.0630955939448653,1,1.47682213680334e-15,0.644045717810672
3200,0.01,82,0.0988397060972055,0.613987673915587,0.15,-0.0511602939027945,0.0775665094626261,0.120112902731785,0.0425463932691587,0,7.60520119102992e-16,0.614083631980393
800,0.05,82,0.117528440924441,0.653109675288672,0.15,-0.0324715590755588,0.0722710810893238,0.162785800759559,0.0905147196702347,1,1.18571819029967e-15,0.653518251916242
1600,0.05,82,0.132817700754393,0.627243433077559,0.15,-0.017182299245607,0.102083337295111,0.163552064213675,0.0614687269185638,1,1.82326376219066e-15,0.62743953857964
3200,0.05,82,0.141933751700174,0.636408572687301,0.15,-0.008066248299826,0.119883724831768,0.16398377856858,0.0441000537368125,1,1.23113325090074e-15,0.636508034838831
800,0.1,82,0.168938093050504,0.668125073381593,0.15,0.0189380930505041,0.122640238333331,0.215235947767677,0.0925957094343459,1,9.52571355128384e-16,0.668543043440228
1600,0.1,82,0.170366866095556,0.654877877456774,0.15,0.0203668660955565,0.138278439743374,0.202455292447739,0.0641768527043656,1,3.28310295616419e-15,0.655082622772845
3200,0.1,82,0.143363311652497,0.647700120365574,0.15,-0.00663668834750322,0.120922059806337,0.165804563498657,0.0448825036923198,1,4.17461204493819e-17,0.647801347235045
800,0.01,83,0.146534306412419,0.624021780725739,0.15,-0.00346569358758064,0.103292597793155,0.189776015031684,0.0864834172385297,1,-5.2282830842465e-16,0.624412160357745
1600,0.01,83,0.190885919320994,0.704976084799692,0.15,0.0408859193209936,0.156342725916757,0.22542911272523,0.0690863868084726,0,-1.77587111682698e-15,0.705196493147989
3200,0.01,83,0.171096437258138,0.663076838139069,0.15,0.0210964372581381,0.148122419112772,0.194070455403504,0.0459480362907314,1,1.59917218356398e-15,0.66318046818395
800,0.05,83,0.109490121481223,0.636025136409832,0.15,-0.0405098785187768,0.0654166380345776,0.153563604927869,0.0881469668932911,1,-1.46965772884755e-16,0.636423025179691
1600,0.05,83,0.175633901890107,0.661614578890873,0.15,0.0256339018901065,0.143215383233288,0.208052420546925,0.0648370373136373,1,9.54861190116674e-16,0.66182143041348
3200,0.05,83,0.153845596784989,0.658030788814599,0.15,0.00384559678498864,0.131046412116039,0.176644781453938,0.0455983693378993,1,4.97404201160734e-15,0.658133630229434
800,0.1,83,0.170057123905046,0.639366949342526,0.15,0.0200571239050461,0.125752068892216,0.214362178917876,0.0886101100256593,1,-1.28369537222284e-17,0.639766928705603
1600,0.1,83,0.139060079010173,0.666974229537551,0.15,-0.0109399209898272,0.106378942297424,0.171741215722922,0.0653622734254976,1,3.05630520891498e-15,0.667182756736498
3200,0.1,83,0.16560985841759,0.661900652521643,0.15,0.0156098584175899,0.142676592275858,0.188543124559322,0.0458665322834646,1,-3.38576389147249e-15,0.662004098744437
800,0.01,84,0.13000960377104,0.665337321411516,0.15,-0.0199903962289598,0.0839049268597006,0.17611428068238,0.0922093538226791,1,-1.37147238010726e-16,0.66575354749002
1600,0.01,84,0.131442686416084,0.636583952522524,0.15,-0.0185573135839165,0.100250645914076,0.162634726918091,0.0623840810040151,1,6.57252030578093e-16,0.636782978305884
3200,0.01,84,0.151530141533977,0.64707319053224,0.15,0.00153014153397679,0.129110611299157,0.173949671768796,0.0448390604696389,1,3.00503979339117e-15,0.647174319420961
800,0.05,84,0.164329928619533,0.663822331886471,0.15,0.0143299286195331,0.118330233197024,0.210329624042042,0.091999390845018,1,-4.53751619611253e-16,0.664237610207906
1600,0.05,84,0.118783554580589,0.627823039644881,0.15,-0.0312164454194109,0.0880207909213784,0.1495463182398,0.0615255273184214,0,5.65138214003724e-16,0.628019326358962
3200,0.05,84,0.197866767489101,0.694698672722963,0.15,0.0478667674891005,0.173797128806666,0.221936406171536,0.04813927736487,0,-1.83186799063151e-17,0.694807244837826
800,0.1,84,0.189792698015116,0.684388842642196,0.15,0.0397926980151156,0.142367842297112,0.237217553733119,0.0948497114360069,1,-7.14393821876769e-16,0.68481698709611
1600,0.1,84,0.139533765187314,0.640152800904357,0.15,-0.0104662348126859,0.10816685432794,0.170900676046689,0.062733821718749,1,1.31537142289417e-15,0.64035294247589
3200,0.1,84,0.136594756476994,0.639713587496971,0.15,-0.0134052435230058,0.114430218791982,0.158759294162007,0.0443290753700252,1,-1.35277206103623e-15,0.639813566178135
800,0.01,85,0.197363744933508,0.704144486570894,0.15,0.0473637449335084,0.148569918091841,0.246157571775175,0.0975876536833342,1,-1.73250302992756e-15,0.704584989889907
1600,0.01,85,0.101797520102427,0.615373581001747,0.15,-0.0482024798975732,0.0716447687074051,0.131950271497448,0.0603055027900433,0,-1.96841241223433e-15,0.615565975435398
3200,0.01,85,0.148397452232572,0.650626392376581,0.15,-0.00160254776742819,0.125854812097133,0.17094009236801,0.0450852802708768,1,2.0300428005271e-15,0.650728076583246
800,0.05,85,0.133864512738672,0.66034487579987,0.15,-0.0161354872613281,0.0881057883006343,0.179623237176709,0.0915174488760752,1,-3.39867023413376e-16,0.660757978671554
1600,0.05,85,0.154352251330117,0.657140369490326,0.15,0.00435225133011677,0.122152964905407,0.186551537754826,0.0643985728494191,1,2.10703416519964e-15,0.657345822166752
3200,0.05,85,0.118842111749685,0.615778929182879,0.15,-0.0311578882503151,0.0975068524269723,0.140177371072397,0.0426705186454251,0,9.73704623874472e-16,0.615875167196938
800,0.1,85,0.121104092432842,0.626663481301815,0.15,-0.0288959075671579,0.0776793266670187,0.164528858198666,0.0868495315316469,1,1.42254263924002e-15,0.627055513546167
1600,0.1,85,0.0949400078043481,0.62935096429626,0.15,-0.0550599921956519,0.0641023772129425,0.125777638395754,0.0616752611828111,0,-1.32081845460874e-16,0.629547728710728
3200,0.1,85,0.142451566101067,0.652972067974639,0.15,-0.00754843389893264,0.119827653946078,0.165075478256057,0.0452478243099784,1,-3.16868059568876e-15,0.653074118779039
800,0.01,86,0.138060349321993,0.646188146516745,0.15,-0.0119396506780068,0.0932826181466438,0.182838080497342,0.0895554623506987,1,1.93248195223816e-17,0.646592393129019
1600,0.01,86,0.119948200850545,0.619410189552316,0.15,-0.0300517991494553,0.089597659271053,0.150298742430036,0.0607010831589833,1,-1.32885022430251e-15,0.619603846017748
3200,0.01,86,0.184988971606423,0.673980118296344,0.15,0.0349889716064226,0.161637181019359,0.208340762193486,0.0467035811741275,0,-3.03984701993665e-15,0.674085452378145
800,0.05,86,0.167314118594439,0.651709545128608,0.15,0.0173141185944392,0.122153781046493,0.212474456142386,0.0903206750958927,1,1.88571380732583e-15,0.652117245853582
1600,0.05,86,0.133496166682862,0.637752037801461,0.15,-0.0165038333171379,0.102246891053915,0.164745442311809,0.0624985512578945,1,-1.1937673072282e-15,0.637951428782666
3200,0.05,86,0.166897220944911,0.661345497747256,0.15,0.0168972209449113,0.143983189581302,0.18981125230852,0.0458280627272181,1,6.00909946801842e-15,0.661448857206782
800,0.1,86,0.184634959915086,0.683948738357007,0.15,0.0346349599150859,0.13724060130768,0.232029318522492,0.0947887172148113,1,-1.45397582862472e-15,0.6843766074876
1600,0.1,86,0.176933426642373,0.674682421109831,0.15,0.0269334266423731,0.143874595482934,0.209992257801812,0.0661176623188778,1,-4.3037448604899e-15,0.674893358248365
3200,0.1,86,0.134223037082369,0.644670925470145,0.15,-0.0157769629176313,0.111886739555966,0.156559334608772,0.044672595052806,1,4.50372378280051e-15,0.644771678916954
800,0.01,87,0.159180097839818,0.66103640708055,0.15,0.00918009783981816,0.113373453609453,0.204986742070183,0.0916132884607305,1,-1.45619627467397e-15,0.661449942564901
1600,0.01,87,0.130137879425355,0.631979299427909,0.15,-0.019862120574645,0.0991714627790161,0.161104296071694,0.0619328332926778,1,2.32300290115006e-15,0.632176885582316
3200,0.01,87,0.132268101279746,0.651437610179615,0.15,-0.0177318987202537,0.109697354397918,0.154838848161575,0.0451414937636572,1,-6.42257080851749e-15,0.651539421168772
800,0.05,87,0.111869578221394,0.612651104804742,0.15,-0.0381304217786064,0.0694158027643463,0.154323353678441,0.0849075509140947,1,1.07611836108745e-15,0.613034371094843
1600,0.05,87,0.159590756706972,0.649114493228895,0.15,0.00959075670697196,0.127784730992682,0.191396782421262,0.0636120514285801,1,-1.79606329808735e-15,0.649317436642711
3200,0.05,87,0.135661588593742,0.64005385837001,0.15,-0.0143384114062584,0.113485261341123,0.157837915846361,0.0443526545052382,1,1.94268212627691e-15,0.640153890230958
800,0.1,87,0.190673073711123,0.687050730052526,0.15,0.0406730737111231,0.143063761996021,0.238282385426225,0.0952186234302034,1,-6.57945919968483e-16,0.687480539747398
1600,0.1,87,0.153165837092217,0.668927281009096,0.15,0.00316583709221682,0.120389002615864,0.18594267156857,0.0655536689527066,1,1.53460577578812e-15,0.669136418822871
3200,0.1,87,0.15443064073642,0.658865742034937,0.15,0.00443064073641972,0.13160252694594,0.1772587545269,0.0456562275809603,1,6.63323562744012e-15,0.658968713941799
800,0.01,88,0.215812326546148,0.727817644559758,0.15,0.0658123265461478,0.165378063694921,0.266246589397375,0.100868525702454,0,-6.3352101342673e-16,0.728272957487969
1600,0.01,88,0.132333882256242,0.632314813139491,0.15,-0.0176661177437576,0.101351025740128,0.163316738772357,0.0619657130322289,1,-2.11018702511723e-15,0.632512504191105
3200,0.01,88,0.147534730926394,0.643721045269584,0.15,-0.00246526907360636,0.125231344465056,0.169838117387731,0.0446067729226744,1,3.52901735611866e-15,0.643821650262815
800,0.05,88,0.169420813575903,0.674186326967617,0.15,0.0194208135759034,0.122702943132469,0.216138684019338,0.0934357408868683,1,1.38500322321988e-15,0.674608088864964
1600,0.05,88,0.154923029256899,0.64494027659674,0.15,0.00492302925689886,0.123321536399176,0.186524522114622,0.0632029857154455,1,1.23130672324834e-15,0.64514191495608
3200,0.05,88,0.136702845775163,0.645403866559154,0.15,-0.0132971542248371,0.114341153602303,0.159064537948023,0.04472338434572,1,1.26735861388783e-15,0.645504734554858
800,0.1,88,0.207388021020172,0.701432035675892,0.15,0.0573880210201718,0.158782153981942,0.255993888058402,0.0972117340764598,0,-1.2832790385886e-15,0.701870842122112
1600,0.1,88,0.133845070244471,0.626987992778869,0.15,-0.0161549297555287,0.10312322312983,0.164566917359112,0.0614436942292821,1,3.13693515607838e-15,0.627184018418418
3200,0.1,88,0.132718791319649,0.633545417978194,0.15,-0.017281208680351,0.110767965877769,0.154669616761529,0.0439016508837597,1,-4.31031078884647e-15,0.633644432656925
800,0.01,89,0.147609469012065,0.66027676843384,0.15,-0.00239053098793529,0.101855464086979,0.19336347393715,0.0915080098501706,1,-1.1486644968528e-15,0.660689828698473
1600,0.01,89,0.184886470313222,0.680535377719999,0.15,0.0348864703132217,0.151540849549808,0.218232091076636,0.066691241526828,0,-2.17381668221606e-15,0.680748144765285
3200,0.01,89,0.125469400109253,0.639318678977195,0.15,-0.0245305998907468,0.103318545054936,0.14762025516357,0.0443017101086339,0,2.89275547959988e-15,0.639418595939433
800,0.05,89,0.182460965543153,0.689858057864716,0.15,0.0324609655431533,0.134657119510496,0.230264811575811,0.0956076920653152,1,1.17961196366423e-15,0.690289623786105
1600,0.05,89,0.175238199370962,0.676204736716737,0.15,0.0252381993709624,0.142104776117458,0.208371622624467,0.0662668465070096,1,-2.75501843560733e-15,0.676416149802006
3200,0.05,89,0.136535372875391,0.646616198736229,0.15,-0.0134646271246085,0.114131676307517,0.158939069443266,0.0448073931357496,1,1.95767013710935e-15,0.646717256203243
800,0.1,89,0.136795727431381,0.66067298436562,0.15,-0.0132042725686192,0.0910142666475394,0.182577188215222,0.0915629215676828,1,-5.80022141427605e-16,0.66108629249761
1600,0.1,89,0.11217692287969,0.626384881459747,0.15,-0.0378230771203101,0.0814846276766525,0.142869218082727,0.0613845904060747,0,8.06958666554891e-16,0.626580718538615
3200,0.1,89,0.160244739659779,0.658469843762377,0.15,0.0102447396597791,0.137430342792549,0.183059136527009,0.0456287937344606,1,-2.68724278940091e-15,0.658572753795635
800,0.01,90,0.100293511254325,0.616530636215597,0.15,-0.0497064887456745,0.0575709029263287,0.143016119582322,0.0854452166559936,0,5.8260687940681e-16,0.616916329488364
1600,0.01,90,0.120408785570463,0.621019593784066,0.15,-0.0295912144295374,0.089979384632701,0.150838186508224,0.0608588018755232,1,-7.72715225139109e-16,0.621213753424196
3200,0.01,90,0.156981367689967,0.640908191611775,0.15,0.00698136768996713,0.134775439844672,0.179187295535262,0.0444118556905898,1,2.19621196229092e-15,0.641008356993587
800,0.05,90,0.15519293862316,0.661583009067491,0.15,0.00519293862315992,0.10934841750359,0.20103745974273,0.0916890422391403,1,1.5404344466674e-15,0.661996886498693
1600,0.05,90,0.156743866632297,0.65018631867651,0.15,0.00674386663229726,0.124885322436131,0.188602410828463,0.063717088392332,1,-2.90240054212632e-15,0.650389597192864
3200,0.05,90,0.129903553472155,0.625971618276347,0.15,-0.0200964465278446,0.108215141979567,0.151591964964744,0.0433768229851773,1,-2.12121986642444e-16,0.626069449271444
800,0.1,90,0.166153965292208,0.683930243554309,0.15,0.016153965292208,0.118760888285692,0.213547042298724,0.0947861540130323,1,1.13992149053388e-15,0.684358101114802
1600,0.1,90,0.143898780586451,0.638154771697432,0.15,-0.0061012194135486,0.112629771359218,0.175167789813685,0.0625380184544673,1,-5.68156632851924e-16,0.638354288592004
